0,1,2,3,4,5,6,7,8,9,10,11,12,13
,Tarifa Ofertas Semana 09,,Válida del 01 de Marzo al 06 de Marzo del 2021,,,,,I.V.A. no Incluido,0.1,0.15,0.2,,
Código,Sección,Producto,€/Kg. o €/Unidad,+ 5 kgs. o piezas (aplicado 10% dto.),+ 10 kgs. o piezas (aplicado 15% dto.),+ 25 kgs. o piezas (aplicado 20% dto.),Tipo I.V.A. aplicable,Origen,Origen,Origen,Origen,Su Pedido,
,,¡¡¡Productos Recomendados!!!,,,,,,,,,,,
3172,,Nuez Pecana con cáscara local (env. 1 kg.),7.98,7.182,6.783,Precio por envase de 1 kg.,0.04,Málaga,,,,,
6005,,Nuez Pecana sin cáscara BIO (env. 500 grs.),13.49,Precio por envase de 500 grs.,,,0.04,Mexico,,,,,
6005,,Nuez Pecana sin cáscara BIO (env. 1 kg.),25.98,23.382,Precio por envase de 1 kg.,,0.04,Mexico,,,,,
1770,Frutos Secos,Piñón corto BIO variedad Pinoli Cinesi (env. 500 grs.),20.98,Precio por envase de 500 grs.,,,0.04,China,,,,,
1770,,Piñón corto BIO variedad Pinoli Cinesi (env. 1 kg.),40.98,Precio por envase de 1 kg.,,,0.04,China,,,,,
3665,,Pistacho con cáscara natural 20/22 (env. 500 grs.),6.98,Precio por envase de 500 grs.,,,0.04,Nacional,,,,,
3665,,Pistacho con cáscara natural 20/22,11.98,Precio por envase de 1 kg.,,,0.04,Nacional,,,,,
3615,,Pistacho en grano natural (env. 500 grs.),12.98,Precio por envase de 500 grs.,,,0.04,Nacional,,,,,
3615,,Pistacho en grano natural (env. 1 kg.),24.98,Precio por envase de 1 kg.,,,0.04,Nacional,,,,,
,Súper Alimentos,Súper Alimentos,,,,,,,,,,,
6096,,Acai Iofilizado en polvo BIO (env. 100 grs.) ¡¡¡Calidad superior!!! Conservacion refrigerada,8.69,Precio por envase de 100 grs.,,,0.1,Brasil,,,,,
6096,,Acai Iofilizado en polvo BIO (env. 250 grs.) ¡¡¡Calidad superior!!! Conservacion refrigerada,21.49,Precio por envase de 250 grs.,,,0.1,Brasil,,,,,
6103,,Amaranto BIO (env. 500 grs.),2.79,Precio por envase de 500 grs.,,,0.04,India,,,,,
6103,,Amaranto BIO (env. 1 kg.),4.59,Precio por envase de 1 kg.,,,0.04,India,,,,,
1458,,Canela en rama BIO (env. 100 grs.),2.98,Precio por envase de 100 grs.,,,0.04,India,,,,,
6099,,Camu Camu en polvo BIO (env. 100 grs.) Conservacion refrigerada,5.69,Precio por envase de 100 grs.,,,0.1,Perú,,,,,
6099,,Camu Camu en polvo BIO (env. 250 grs.) Conservacion refrigerada,13.49,Precio por envase de 250 grs.,,,0.1,Perú,,,,,
6069,,Clavo en grano BIO (env. 250 grs.),5.49,Precio por envase de 250 grs.,,,0.1,Sri Lanka,,,,,
6069,,Clavo en grano BIO (env. 500 grs.),9.98,Precio por envase de 500 grs.,,,0.1,Sri Lanka,,,,,
6111,,"Crackers deshidratados BIO de tomate, pipa de girasol, trigo sarraceno, lino, cebolla y moringa de cultivo ecológico (env. 200 grs.) RAW",5.39,Precio por envase de 200 grs.,,,0.1,Nacional,,,,,
1754,Súper Alimentos,Curry en polvo BIO (env. 250 grs.),3.89,Precio por envase de 250 grs.,,,0.1,Austria,,,,,
1754,,Curry en polvo BIO (env. 500 grs.),6.79,Precio por envase de 500 grs.,,,0.1,Austria,,,,,
1220,,Fruto del Baobad BIO env. 500 grs. (sólo pulpa en polvo),13.49,Precio por envase de 500 grs.,,,0.1,Importación,,,,,
1220,,Fruto del Baobad BIO env. 1 kg. (sólo pulpa en polvo),25.98,Precio por envase de 1 kg.,,,0.1,Importación,,,,,
6075,,Grano de Teff BIO (env. 500 grs.),3.98,Precio por envase de 500 grs.,,,0.04,Nacional,,,,,
6075,,Grano de Teff BIO (env. 1 kg.),6.98,Precio por envase de 1 kg.,,,0.04,Nacional,,,,,
1936,,Harina de algarroba BIO (env. 500 grs.),2.49,Precio por envase de 500 grs.,,,0.1,Nacional,,,,,
1936,,Harina de algarroba BIO (env. 1 kg.),3.98,3.582,Precio por envase de 1 kg.,,0.1,Nacional,,,,,
1647,,Harina de coco BIO (env. 500 grs.),3.59,Precio por envase de 500 grs.,,,0.1,Sri Lanka,,,,,
1647,,Harina de coco BIO (env. 1 kg.),6.19,5.571000000000001,Precio por envase de 1 kg.,,0.1,Sri Lanka,,,,,
6015,,Harina de garbanzo BIO,2.98,2.682,-,-,0.1,Zamora,,,,,
5068,,Harina de lino dorado (procedente de cultivo orgánico con certificado en trámite) env. 500 grs.,1.79,Precio por envase de 500 grs.,,,0.1,Importación,,,,,
6016,,Harina de trigo sarraceno tamizado BIO (env. 500 grs.),2.39,Precio por envase de 500 grs.,,,0.1,Nacional,,,,,
1406-1996,,Harina integral de trigo Sarraceno BIO,3.69,3.3209999999999997,-,-,0.1,Importación,,,,,
3977,,Levadura nutricional + B12 (env. 500 grs.),9.29,Precio por envase de 500 grs.,,,0.1,Estonia,,,,,
3977,,Levadura nutricional + B12 (env. 1 kg.),17.49,15.740999999999998,Precio por envase de 1 kg.,,0.1,Estonia,,,,,
1606,Súper Alimentos,Lúcuma cruda en polvo BIO (env. 500 grs.),13.49,Precio por envase de 500 grs.,,,0.1,Perú,,,,,
1606,,Lúcuma cruda en polvo BIO (env. 1 kg.),25.98,23.382,Precio por envase de 1 kg.,,0.1,Perú,,,,,
1640,,Maca en polvo cruda BIO (env. 500 grs.),6.49,Precio por envase de 500 grs.,,,0.1,Perú,,,,,
1640,,Maca en polvo cruda BIO (env. 1 kg.),11.98,10.782,Precio por envase de 1 kg.,,0.1,Perú,,,,,
1639,,Maca negra BIO (env. 500 grs.),10.98,Precio por envase de 500 grs.,,,0.1,Perú,,,,,
1639,,Maca negra BIO (env. 1 kg.),20.98,Precio por envase de 1 kg.,,,0.1,Perú,,,,,
1609,,Maca roja BIO (env. 500 grs.),10.98,Precio por envase de 500 grs.,,,0.1,Perú,,,,,
1609,,Maca roja BIO (env. 1 kg.),20.98,Precio por envase de 1 kg.,,,0.1,Perú,,,,,
1758,,Manteca de cacao BIO (env. 500 grs.). ,10.69,Precio por envase de 500 grs.,,,0.1,Perú,,,,,
1758,,Manteca de cacao BIO (env. 1 kg.). ,20.29,18.261,Precio por envase de 1 kg.,,0.1,Perú,,,,,
1730,,Moringa BIO en polvo (env. 500 grs.),11.98,Precio por envase de 500 grs.,,,0.1,Andalucía,,,,,
1729,,Moringa BIO hoja seca (env. 500 grs.),12.69,Precio por envase de 500 grs.,,,0.1,Andalucía,,,,,
1707,,Moringa BIO polvo en cápsulas vegetales (env. 100 uds.),3.98,Precio por envase de 100 cápsulas,,,0.1,Andalucía,,,,,
3676,,Nigari (env. 100 grs.),1.59,Precio por envase de 100 grs.,,,0.04,Importación,,,,,
1959,,Pulpa del fruto del Baobab BIO (env. 200 + 50 grs.),11.89,Precio por envase de 200 + 50 grs.,,,0.1,Importación,,,,,
1650,,Proteina de guisante BIO (env. 500 grs.),6.79,Precio por envase de 500 grs.,,,0.1,China,,,,,
1650,Súper Alimentos,Proteina de guisante BIO (env. 1 kg.),12.59,Precio por envase de 1 kg.,,,0.1,China,,,,,
1696,,Remolacha en polvo BIO (env. 500 grs.),9.29,Precio por envase de 500 grs.,,,0.1,Hungría,,,,,
1696,,Remolacha en polvo BIO (env. 1 kg.),17.49,Precio por envase de 1 kg.,,,0.1,Hungría,,,,,
1607,,Semillas de cáñamo pelado crudo BIO (env. 500 grs.),7.19,Precio por envase de 500 grs.,,,0.1,China,,,,,
1607,,Semillas de cáñamo pelado crudo BIO (env. 1 kg.),13.29,11.960999999999999,Precio por envase de 1 kg.,,0.1,China,,,,,
6162,,Tahin blanco BIO sin sal (crema de sésamo crudo pelado) env. 400 grs. Cristal,5.98,5.382000000000001,Precio por envase de cristal de 400 grs. ,,0.1,Nacional,,,,,
6163,,Tahin BIO (crema de sésamo tostado con sal atlantica) env. 400 grs. cristal,4.98,4.482,Precio por envase de de cristal de 400 grs.,,0.1,Nacional,,,,,
3783,,Xilitol (azúcar de abedul) env. 500 grs.,9.49,Precio por envase de 500 grs.,,,0.1,Finlandia,,,,,
3783,,Xilitol (azúcar de abedul) env. 1 kg.,17.98,16.182000000000002,Precio por envase de 1 kg.,,0.1,Finlandia,,,,,
,Semillas y Cereales,Semillas y Cereales,,,,,,,,,,,
1971,,Alpiste BIO (env. 1 kg.),2.39,2.1510000000000002,Precio por envase de 1 kg.,,0.04,Hungría,,,,,
1599,,Arroz integral grano corto BIO,4.69,4.221,-,-,0.04,Nacional,,,,,
6105,,Arroz rojo BIO,4.89,-,-,-,0.04,Camboya,,,,,
1732,,Arroz Salvaje negro BIO (env. 500 grs.),8.98,Precio por envase de 500 grs.,,,0.04,Canada,,,,,
1732,,Arroz Salvaje negro BIO (env. 1 kg.),16.98,Precio por envase de 1 kg.,,,0.04,Canada,,,,,
1937,,Cacao Semilla grano crudo entero BIO (env. 500 grs.),8.49,Precio por envase de 500 grs.,,,0.04,Perú,,,,,
1937,,Cacao Semilla grano crudo entero BIO (env. 1 kg.),15.98,14.382,Precio por envase de 1 kg.,,0.04,Perú,,,,,
1646,Semillas y Cereales,Café verde BIO (env. 500 grs.),5.98,Precio por envase de 500 grs.,,,0.1,Perú,,,,,
1646,,Café verde BIO (env. 1 kg.),10.89,Precio por envase de 1 kg.,,,0.1,Perú,,,,,
1484,,Calabaza pipa s/cascara BIO (env. 500 grs.),4.49,Precio por envase de 500 grs.,,,0.04,China,,,,,
1484,,Calabaza pipa s/cascara BIO (env. 1 kg.),7.98,7.182,6.783,Precio por envase de 1 kg.,0.04,China,,,,,
1572,,Chía semillas BIO (env. 500 grs.),2.79,Precio por envase de 500 grs.,,,0.04,Bolivia,,,,,
1572,,Chía semillas BIO (env. 1 kg.),4.49,4.041,Precio por envase de 1 kg.,,0.04,Bolivia,,,,,
6178,,Copos de avena BIO (env. 500 grs.),1.49,Precio por envase de 500 grs.,,,0.1,Unión Europea,,,,,
6178,,Copos de avena BIO (env. 1 kg.),2.09,1.8809999999999998,Precio por envase de 1 kg.,,0.1,Unión Europea,,,,,
6107,,Harina de trigo blanca W-200 BIO (env. 1 kg.),1.49,Precio por envase de 1 kg.,,,0.04,Zamora,,,,,
6109,,Harina integral 100% de trigo grano completo W-200 BIO (env. 1 kg.),1.29,1.161,Precio por envase de 1 kg.,,0.04,Zamora,,,,,
1940,,Hierba de cebada cruda BIO (env. 300 grs.),12.69,Precio por envase de 300 grs.,,,0.1,Nueva Zelanda,,,,,
1356,,Girasol pipa sin cáscara BIO (env. 500 grs.),2.29,Precio por envase de 500 grs.,,,0.04,Bulgaria,,,,,
1356,,Girasol pipa sin cáscara BIO (env. 1 kg.),3.49,3.141,2.9665000000000004,Precio por envase de 1 kg.,0.04,Bulgaria,,,,,
1357,,Linaza BIO (env. 500 grs.). ,2.29,Precio por envase de 500 grs.,,,0.04,Importación,,,,,
1357,,Linaza BIO (env. 1 kg.). ,3.49,3.141,Precio por envase de 1 kg.,,0.04,Importación,,,,,
1405,Semillas y Cereales,Lino dorado BIO (env. 500 grs.),2.98,Precio por envase de 500 grs.,,,0.1,China,,,,,
1405,,Lino dorado BIO (env. 1 kg.),4.89,4.401,Precio por envase de 1 kg.,,0.1,China,,,,,
1480,,Lino marrón BIO (env. 500 grs.),2.49,Precio por envase de 500 grs.,,,0.1,Importación,,,,,
1480,,Lino marrón BIO (env. 1 kg.),3.98,3.582,Precio por envase de 1 kg.,,0.1,Importación,,,,,
1825,,Quinoa blanca BIO (env. 500 grs.),2.98,Precio por envase de 500 grs.,,,0.04,Ecuador,,,,,
1825,,Quinoa blanca BIO (env. 1 kg.),4.98,4.482,Precio por envase de 1 kg.,,0.04,Ecuador,,,,,
1795,,Quinoa instantanea BIO (env. 500 grs.),5.98,Precio por envase de 500 grs.,,,0.04,Importación,,,,,
1795,,Quinoa instantanea BIO (env. 1 kg.),10.89,Precio por envase de 1 kg.,,,0.04,Importación,,,,,
1952,,Semillas de trigo Sarraceno integrales para germinar BIO (env. 150 grs.),2.14,Precio por envase de 150 grs.,,,0.1,Francia,,,,,
1358,,Sésamo crudo BIO (env. 500 grs.),2.98,Precio por envase de 500 grs.,,,0.04,Egipto / Bolivia,,,,,
1358,,Sésamo crudo BIO (env. 1 kg.),4.98,4.482,Precio por envase de 1 kg.,,0.04,Egipto / Bolivia,,,,,
,Legumbres,Legumbres,,,,,,,,,,,
1294,,Alubia blanca BIO,5.29,-,-,-,0.04,Zamora,,,,,
6106,,Fenogreco en semillas BIO (env. 500 grs.),8.98,Precio por envase de 500 grs.,,,0.1,Egipto,,,,,
1813,,Garbanzo Castellano BIO,3.49,3.141,-,-,0.04,Zamora,,,,,
1991,,Garbanzo Fuentesauco D.O. BIO Extra,4.59,4.131,-,-,0.04,Zamora,,,,,
1390,,Garbanzo Pedrosillano BIO,3.29,2.961,-,-,0.04,Zamora,,,,,
1297,,Lenteja Castellana BIO,3.59,3.231,-,-,0.04,Zamora,,,,,
1296,,Lenteja Pardina BIO,3.69,3.3209999999999997,-,-,0.04,Zamora,,,,,
,Dátiles,Dátiles,,,,,,,,,,,
6018,,Dátil Deglet Nour en rama de Israel BIO,8.69,7.821,-,-,0.04,Israel,,,,,
1485,,Dátil Deglet Nour sin rama BIO de Túnez,6.19,5.571000000000001,-,-,0.04,Túnez,,,,,
1997,,Dátil Medjool Súper Jumbo semi-seco BIO,20.98,18.882,-,-,0.04,Israel,,,,,
1320,Dátiles,Dátil Deglet Nour sin hueso BIO,7.49,6.741,-,-,0.04,Túnez,,,,,
3474,,Dátil Deglet Nour sin hueso ,6.98,6.282,-,-,0.04,Túnez,,,,,
5187,,Dátil Hayani fresco Jumbo ,8.98,8.082,-,-,0.04,Israel,,,,,
,,Frutas y Verduras Secas y Deshidratadas,,,,,,,,,,,
1455,Frutas y Verduras Secas y Deshidratadas,Albaricoque deshidratado BIO (env. 500 grs.),5.29,Precio por envase de 500 grs.,,,0.1,Turquía,,,,,
1455,,Albaricoque deshidratado BIO (env. 1 kg.),9.49,8.541,Precio por envase de 1 kg.,,0.1,Turquía,,,,,
1339,,Arándano deshidratado BIO (env. 500 grs.),7.49,Precio por envase de 500 grs.,,,0.1,Canada,,,,,
1339,,Arándano deshidratado BIO (env. 1 kg.),13.98,12.582,Precio por envase de 1 kg.,,0.1,Canada,,,,,
6166,,"Arándano entero BIO deshidratado a baja temperatura, sin azúcar (zumo de manzana). Con textura mas tierna y sabor mas potente debido a la mínima extracción de su jugo (env. 500 grs.) ¡¡¡Premium!!!",7.98,Precio por envase de 500 grs.,,,0.1,Importación,,,,,
6166,,"Arándano entero BIO deshidratado a baja temperatura, sin azúcar (zumo de manzana). Con textura mas tierna y sabor mas potente debido a la mínima extracción de su jugo (env. 1 kg.) ¡¡¡Premium!!!",14.98,13.482,Precio por envase de 1 kg.,,0.1,Importación,,,,,
1866,,Banana Chips BIO (env. 500 grs.),3.89,Precio por envase de 500 grs.,,,0.1,Filipinas,,,,,
1866,,Banana Chips BIO (env. 1 kg.),6.79,6.111,Precio por envase de 1 kg.,,0.1,Filipinas,,,,,
1527,,Bayas de Goji BIO (env. 500 grs.),11.79,Precio por envase de 500 grs.,,,0.04,Tíbet,,,,,
1527,,Bayas de Goji BIO (env. 1 kg.),22.49,20.241,Precio por envase de 1 kg.,,0.04,Tíbet,,,,,
1476,,Mango deshidratado BIO,15.98,-,-,-,0.04,Burkina Faso,,,,,
5162,,Mango deshidratado semi-seco artesanal Keitt (env. 500 grs.) RAW,9.89,Precio por tarrina (biodegradable) de 500 grs.,,,0.04,Granada,,,,,
5162,,Mango deshidratado semi-seco artesanal Keitt (env. 3 kgs.) RAW,15.98,Precio por kilo en bolsa (biodegradable) de 3 kgs.,,,0.04,Granada,,,,,
5176,,Mango deshidratado semi-seco artesanal Kensington (env. 500 grs.) RAW,9.98,Precio por tarrina (biodegradable) de 500 grs.,,,0.04,Granada,,,,,
5163,,Mango deshidratado a baja temperatura semi-seco artesanal Kent (env. 500 grs.) RAW,10.89,Precio por tarrina (biodegradable) de 500 grs.,,,0.04,Granada,,,,,
5170,,Mango deshidratado semi-seco artesanal Lipens (env. 500 grs.) RAW,9.89,Precio por tarrina (biodegradable) de 500 grs.,,,0.04,Granada,,,,,
5165,,Mango deshidratado semi-seco artesanal Osteen (env. 500 grs.) RAW,9.89,Precio por tarrina (biodegradable) de 500 grs.,,,0.04,Granada,,,,,
5165,,Mango deshidratado semi-seco artesanal Osteen (env. 3 kgs.) RAW,15.98,Precio por kilo en bolsa (biodegradable) de 3 kgs.,,,0.04,Granada,,,,,
5171,Frutas y Verduras Secas y Deshidratadas,Mango deshidratado semi-seco artesanal Súper Haden (env. 500 grs.) RAW,9.89,Precio por tarrina (biodegradable) de 500 grs.,,,0.04,Granada,,,,,
5215,,Mango deshidratado a baja temperatura Irwin gourmet (crudo y en láminas),38.98,-,-,-,0.04,Granada,,,,,
1509,,Manzana deshidratada BIO,16.49,-,-,-,0.04,Granada,,,,,
1799,,Mora deshidratada BIO (env. 500 grs.),5.29,Precio por envase de 500 grs.,,,0.04,Turquía,,,,,
1799,,Mora deshidratada BIO (env. 1 kg.),9.59,8.631,Precio por envase de 1 kg.,,0.04,Turquía,,,,,
1535,,Pera deshidratada BIO,16.49,-,-,-,0.04,Granada,,,,,
1704,,Pimentón dulce de la Vera BIO (env. 500 grs.),6.49,Precio por bolsa de 500 grs.,,,0.1,Sierra de Gredos,,,,,
1704,,Pimentón dulce de la Vera BIO (env. 1 kg.),11.98,Precio por bolsa de 1 kg.,,,0.1,Sierra de Gredos,,,,,
6584,,Pimentón picante de la Vera BIO (env. 500 grs.),6.49,Precio por envase de 500 grs.,,,0.1,Sierra de Gredos,,,,,
6584,,Pimentón picante de la Vera BIO (env. 1 kg.),11.98,Precio por envase de 1 kg.,,,0.1,Sierra de Gredos,,,,,
1536,Frutas y Verduras Secas y Deshidratadas,Pimiento seco BIO,17.98,-,-,-,0.04,Granada,,,,,
5131,,Piña deshidratada a baja temperatura producción propia (env. 500 grs.) ¡¡¡Deliciosa!!!,9.98,Precio por envase de 500 grs.,,,0.04,Granada,,,,,
5131,,Piña deshidratada a baja temperatura producción propia (env. 1 kg.) ¡¡¡Deliciosa!!!,18.49,Precio por envase de 1 kg.,,,0.04,Granada,,,,,
1337,,Plátano deshidratado BIO (env. 500 grs.),10.49,Precio por envase de 500 grs.,,,0.04,Nacional,,,,,
1337,,Plátano deshidratado BIO (env. 1 kg.),19.98,Precio por envase de 1 kg.,,,0.04,Nacional,,,,,
3746,,"Plátano deshidratado semi-seco artesanal, escogidos de nuestra propia producción ecológica (env. 200 grs.)",3.39,Precio por tarrina (biodegradable) de 200 grs.,,,0.04,Granada,,,,,
1334,,"Tomate seco BIO (env. 200 grs.) ¡¡¡Deshidratado a baja temperatura 35º, calidad superior!!! ",3.98,Precio por envase de 200 grs.,,,0.1,Nacional,,,,,
1334,,"Tomate seco BIO (env. 1 kg.) ¡¡¡Deshidratado a baja temperatura 35º, calidad superior!!!",18.98,Precio por envase de 1 kg.,,,0.1,Nacional,,,,,
6110,,"Tomate seco BIO laminado (env. 200 grs.) ¡¡¡Deshidratado a baja temperatura 35º, calidad superior!!! RAW",5.29,Precio por envase de 200 grs.,,,0.1,Nacional,,,,,
6110,,"Tomate seco BIO laminado (env. 1 kg.) ¡¡¡Deshidratado a baja temperatura 35º, calidad superior!!! RAW",23.98,Precio por envase de 1 kg.,,,0.1,Nacional,,,,,
1537,,Zanahoria deshidratada BIO,15.84,Si se pide menos de 1 kg. el precio es de 16.98€/kg.,,,0.04,Granada,,,,,
,,Miel,,,,,,,,,,,
3925,,Miel de aguacate (env. 1 kg.),9.29,8.360999999999999,Precio por envase de 1 kg.,,0.1,Granada,,,,,
5113,,Miel de azahar (env. 1 kg.),9.29,8.360999999999999,Precio por envase de 1 kg.,,0.1,Granada,,,,,
1156,Miel,Miel de azahar BIO (env. 1 kg.),14.59,13.131,Precio por envase de 1 kg.,,0.1,Huelva,,,,,
6053,,Miel de brezo BIO (env. 800 grs.),12.98,11.682,Precio por envase de 1 kg.,,0.1,León,,,,,
6054,,Miel de castaño BIO (env. 800 grs.),12.98,11.682,Precio por envase de 1 kg.,,0.1,León,,,,,
1446,,Miel de encina BIO (env. 1 kg.),14.98,13.482,Precio por envase de 1 kg.,,0.1,Huelva,,,,,
3498,,Miel de eucalipto (env. 1 kg.),7.79,7.011,Precio por envase de 1 kg.,,0.1,Granada,,,,,
1324,,Miel de eucalipto BIO (env. 1 kg.),14.69,13.221,Precio por envase de 1 kg.,,0.1,Huelva,,,,,
5189,,Miel de flor de níspero (env. 1 kg.),9.29,8.360999999999999,Precio por envase de 1 kg.,,0.1,Granada,,,,,
1444,,Miel de Huelva multiflora BIO cruda sin filtrar (env. 1 kg.),11.19,10.071,Precio por envase de 1 kg.,,0.1,Huelva,,,,,
1445,,Miel de lavanda BIO (env. 1 kg.),13.69,12.321,Precio por envase de 1 kg.,,0.1,Huelva,,,,,
5107,,Miel de montaña (env. 1 kg.),9.29,8.360999999999999,Precio por envase de 1 kg.,,0.1,Granada,,,,,
3585,,Miel de romero (env. 1 kg.),9.29,8.360999999999999,Precio por envase de 1 kg.,,0.1,Granada,,,,,
3816,,Miel de tomillo (env. 1 kg.),9.29,8.360999999999999,Precio por envase de 1 kg.,,0.1,Granada,,,,,
6055,Miel,Miel del bosque BIO (env. 800 grs.),12.49,11.241,Precio por envase de 1 kg.,,0.1,León,,,,,
5312,,Miel multiflora sólida (env. 500 grs.),4.89,4.401,Precio por envase de 500 grs.,,0.1,Granada,,,,,
5114,,Miel multiflora (env. 1 kg.),7.79,7.011,Precio por envase de 1 kg.,,0.1,Granada,,,,,
,Polen,Polen,,,,,,,,,,,
1442,,Polen seco BIO (env. 225 grs.),9.39,8.451,Precio por envase de 225 grs.,,0.1,Huelva,,,,,
1564,,Polen seco BIO (env. 500 grs.),16.69,15.021,Precio por envase de 500 grs.,,0.1,Huelva,,,,,
,Agua de Mar,Agua de Mar,,,,,,,,,,,
3377,,Agua de mar micro-filtrada hipertónica (bag in box 3 litros),5.64,5.076,Precio por envase de 3 litros,,0.1,Mar Mediterráneo (Ibiza),,,,,
3720,,Agua de mar micro-filtrada hipertónica (bag in box 11 litros),14.54,13.085999999999999,Precio por envase de 11 litros,,0.1,Mar Mediterráneo (Ibiza),,,,,
3379,,Agua de mar micro-filtrada hipertónica (bag in box 20 litros),23.63,21.267,Precio por envase de 20 litros,,0.1,Mar Mediterráneo (Ibiza),,,,,
,,Agua Mineral,,,,,,,,,,,
3680,,Agua mineral estructurada y anclada Onura (env. 1 litro cristal),2.59,Precio por envase de cristal de 1 litro,,,0.1,Nacional,,,,,
,Productos Fermentados Crudos sin Pasteurizar,Productos Fermentados Crudos sin Pasteurizar,,,,,,,,,,,
1685,,Chucrut crudo sin pasteurizar artesanal BIO (env. cristal 500 grs.),3.19,Precio por envase de cristal de 500 ml.,,,0.21,Granada,,,,,
1688,,Chucrut crudo sin pasteurizar artesanal BIO (env. cristal 250 grs.),2.49,Precio por envase de cristal de 250 ml.,,,0.21,Granada,,,,,
6092,,Kombucha exótica (fresa e hibisco) BIO Viver (env. 500 ml. cristal),3.43,Precio por envase de cristal de 500 ml.,,,0.21,Granada,,,,,
6093,,Kombucha oceánica (espirulina y limón) BIO Viver (env. 500 ml. cristal),3.73,Precio por envase de cristal de 500 ml.,,,0.21,Granada,,,,,
6095,,Kombucha original (jengibre y cúrcuma) BIO Viver (env. 500 ml. cristal),3.43,Precio por envase de cristal de 500 ml.,,,0.21,Granada,,,,,
,Zumos BIO en Envase de Cristal,Zumos BIO en Envase de Cristal,,,,,,,,,,,
1681,,Zumo arándano azul BIO Delizum (env. 750 ml. cristal),4.98,Precio por envase de cristal de 750 ml.,,,0.1,Nacional,,,,,
1680,,Zumo arándano rojo BIO Delizum (env. 750 ml. cristal),4.92,Precio por envase de cristal de 750 ml.,,,0.1,Nacional,,,,,
6011,,Zumo chucrut lactofermentado BIO Voelkel (env. 700 ml. cristal),3.14,Precio por envase de cristal de 700 ml.,,,0.1,Alemania,,,,,
1463,,Zumo granada no concentrado BIO Delizum (env. 700 ml. cristal),3.59,Precio por envase de cristal de 700 ml.,,,0.1,Nacional,,,,,
1631,,Zumo limonada BIO Delizum (env. 750 ml. cristal),1.44,Precio por envase de cristal de 750 ml.,,,0.1,Nacional,,,,,
1465,,Zumo manzana BIO Delizum (env. 750 ml. cristal),1.79,Precio por envase de cristal de 750 ml.,,,0.1,Nacional,,,,,
1467,,Zumo melocotón BIO Delizum (env. 750 ml. cristal),1.79,Precio por envase de cristal de 750 ml.,,,0.1,Nacional,,,,,
1632,,Zumo nectar de mango BIO Delizum (env. 750 ml. cristal),1.79,Precio por envase de cristal de 750 ml.,,,0.1,Nacional,,,,,
1672,,Zumo piña BIO Delizum (env. 750 ml. cristal),1.79,Precio por envase de cristal de 750 ml.,,,0.1,Nacional,,,,,
1630,Zumos BIO en Envase de Cristal,Zumo remolacha BIO Delizum (env. 750 ml. cristal),1.77,Precio por envase de cristal de 750 ml.,,,0.1,Nacional,,,,,
1743,,Zumo remolacha BIO Voelkel (env. 750 ml. cristal),3.19,Precio por envase de cristal de 750 ml.,,,0.1,Alemania,,,,,
1468,,Zumo tomate BIO Delizum (env. 750 ml. cristal),1.59,Precio por envase de cristal de 750 ml.,,,0.1,Nacional,,,,,
1469,,Zumo tropical BIO (env. 750 ml. cristal),1.98,Precio por envase de cristal de 750 ml.,,,0.1,Nacional,,,,,
1670,,Zumo uva blanca BIO Delizum (env. 750 ml. cristal),1.69,Precio por envase de cristal de 750 ml.,,,0.1,Nacional,,,,,
1466,,Zumo uva roja BIO Delizum (env. 750 ml. cristal),1.69,Precio por envase de cristal de 750 ml.,,,0.1,Nacional,,,,,
1635,,Zumo uva roja BIO Delizum (env. 1 litro cristal),2.19,Precio por envase de cristal de 1 litro,,,0.1,Nacional,,,,,
1792,,Zumo uva tinta Garnacha BIO (env. 1 litro cristal),2.29,Precio por envase de cristal de 1 litro,,,0.1,Nacional,,,,,
1711,,Zumo zanahoria y aloe BIO (env. 750 ml. cristal),1.64,Precio por envase de cristal de 750 ml.,,,0.1,Nacional,,,,,
1669,,Zumo zanahoria y naranja BIO Delizum (env. 750 ml. cristal),1.69,Precio por envase de cristal de 750 ml.,,,0.1,Nacional,,,,,
,Sales,Sales,,,,,,,,,,,
3673,,Adios Salt! Picante (env. 50 grs.),3.19,Precio por envase de 50 grs.,,,0.1,Unión Europea,,,,,
1236,,Flor de sal BIO con hierbas aromaticas (env. 175 grs.),2.49,Precio por envase de 175 grs.,,,0.1,Portugal,,,,,
3291,,Sal de Tavira gruesa (env. 1 kg.),1.39,Precio por envase de 1 kg.,,,0.1,Portugal,,,,,
3713,,Sal del Himalaya molida (env. 1 kg.),1.98,1.782,Precio por envase de 1 kg.,,0.1,Pakistán,,,,,
,Cosmética Consciente,Cosmética Consciente,,,,,,,,,,,
4035,,Pack cosmetica vegana residuos cero (champú solido + desodorante sólido + dentífrico sólido + oriculi),23.59,-,-,-,0.21,Unión Europea,,,,,
4037,,Jabón sólido para afeitar vegano (env. 55 grs.),7.49,Precio por envase de 55 grs.,,,0.21,Unión Europea,,,,,
,Máquinas y Utensilios Saludables,Máquinas y Utensilios saludables,,,,,,,,,,,
4040,,Abridor nuez de Macadamia Easy Cracker (base de madera con palanca de presión),70.98,Precio por unidad,,,0.21,Importación,,,,,
,,Batidora Vitamix Ascent 2300i. Consultar descuentos y promociones,495.04,Precio por unidad,,,0.21,Nacional,,,,,
